"","A01_T1","A01_T2","A01_T3","A01_T4","A01_T5","A01_T6","A01_T7","A01_T8","A02_T1","A02_T2","A02_T3","A02_T4","A02_T5","A02_T6","A02_T7","A02_T8","A03_T1","A03_T2","A03_T3","A03_T4","A03_T5","A03_T6","A03_T7","A04_T1","A04_T2","A04_T3","A04_T4","A04_T5","A04_T6","A04_T8","A05_T1","A05_T2","A05_T3","A05_T4","A05_T5","A05_T6","A05_T7","A05_T8","A06_T1","A06_T2","A06_T3","A06_T4","A07_T1","A07_T2","A07_T3","A07_T4","A07_T5","A07_T6","A07_T7","A07_T8","A08_T1","A08_T2","A08_T3","A08_T4","A08_T5","A08_T6","A08_T7","A08_T8","A09_T1","A09_T2","A09_T3","A09_T4","A09_T5","A09_T6","A09_T7","A09_T8","A10_T1","A10_T2","A10_T3","A10_T4","E01_T1","E01_T2","E01_T3","E01_T4","E01_T5","E01_T6","E01_T7","E01_T8","E02_T1","E02_T2","E02_T3","E02_T4","E02_T5","E02_T6","E02_T7","E02_T8","E03_T1","E03_T2","E03_T3","E03_T4","E03_T5","E03_T6","E03_T7","E03_T8","E04_T1","E04_T2","E04_T3","E04_T4","E04_T5","E04_T6","E04_T7","E04_T8","E05_T1","E05_T2","E05_T3","E05_T4","E05_T5","E05_T6","E05_T7","E05_T8","E06_T1","E06_T2","E06_T3","E06_T4","E06_T5","E06_T6","E06_T7","E07_T1","E07_T2","E07_T3","E07_T4","E07_T5","E07_T6","E07_T7","E08_T1","E08_T2","E08_T3","E08_T4","E09_T1","E09_T2","E09_T3","E09_T4","E09_T5","E09_T6","E09_T7","E09_T8","E10_T1","E10_T2","E10_T3","E10_T4","E10_T5","E10_T6","E10_T7","E10_T8","I01_T1","I01_T2","I01_T3","I01_T4","I01_T5","I01_T6","I01_T7","I01_T8","I02_T1","I02_T2","I02_T3","I02_T4","I02_T5","I02_T6","I02_T7","I02_T8","I03_T1","I03_T2","I03_T3","I03_T4","I03_T5","I03_T6","I03_T7","I03_T8","I04_T1","I04_T2","I05_T1","I05_T2","I05_T3","I05_T4","I05_T5","I05_T6","I05_T7","I05_T8","I06_T1","I06_T2","I06_T3","I06_T4","I06_T5","I06_T6","I06_T7","I06_T8","I07_T1","I07_T2","I07_T3","I07_T4","I07_T5","I07_T6","I07_T7","I07_T8","I08_T1","I08_T2","I08_T3","I08_T4","I08_T5","I08_T6","I08_T7","I08_T8","I09_T1","I09_T2","I09_T3","I09_T4","I09_T5","I09_T6","I09_T7","I09_T8","I10_T1","I10_T2","I10_T3","I10_T4","I10_T5","I10_T6","I10_T7","I10_T8"
"A01_T1",1,0.711711711711712,0.590551181102362,0.5703125,0.560344827586207,0.442953020134228,0.628099173553719,0.5703125,0.565217391304348,0.516666666666667,0.495798319327731,0.535087719298246,0.543689320388349,0.528,0.552631578947368,0.560606060606061,0.4921875,0.449275362318841,0.419117647058824,0.445255474452555,0.424242424242424,0.402777777777778,0.39568345323741,0.495652173913044,0.439716312056738,0.439716312056738,0.428571428571429,0.447154471544715,0.424657534246575,0.430167597765363,0.542372881355932,0.515384615384615,0.526717557251908,0.452554744525547,0.492307692307692,0.5,0.436507936507937,0.474358974358974,0.474452554744526,0.433333333333333,0.460992907801418,0.42962962962963,0.462686567164179,0.467625899280576,0.425373134328358,0.423611111111111,0.42962962962963,0.485294117647059,0.489795918367347,0.449275362318841,0.508196721311475,0.527131782945736,0.487394957983193,0.4921875,0.50381679389313,0.537878787878788,0.510948905109489,0.479166666666667,0.513513513513513,0.560344827586207,0.515873015873016,0.467625899280576,0.50381679389313,0.47887323943662,0.518796992481203,0.447204968944099,0.527131782945736,0.517241379310345,0.484375,0.483870967741935,0.509433962264151,0.419642857142857,0.511450381679389,0.467213114754098,0.464285714285714,0.5078125,0.496240601503759,0.473333333333333,0.452054794520548,0.419847328244275,0.386206896551724,0.409090909090909,0.425675675675676,0.442953020134228,0.409638554216867,0.432098765432099,0.392857142857143,0.416666666666667,0.37984496124031,0.376712328767123,0.412587412587413,0.429577464788732,0.41958041958042,0.402684563758389,0.46875,0.483606557377049,0.46031746031746,0.484848484848485,0.467625899280576,0.503496503496504,0.482993197278912,0.480519480519481,0.422818791946309,0.392265193370166,0.396103896103896,0.369942196531792,0.341040462427746,0.389830508474576,0.356756756756757,0.372093023255814,0.516666666666667,0.471544715447154,0.475806451612903,0.495867768595041,0.491525423728814,0.486111111111111,0.456521739130435,0.444444444444444,0.481751824817518,0.467213114754098,0.482269503546099,0.458333333333333,0.518518518518518,0.510791366906475,0.444444444444444,0.477611940298507,0.428571428571429,0.426573426573427,0.47972972972973,0.441558441558442,0.385714285714286,0.445945945945946,0.43312101910828,0.431952662721893,0.436708860759494,0.379310344827586,0.388489208633094,0.435374149659864,0.357664233576642,0.385135135135135,0.402877697841727,0.569343065693431,0.415584415584416,0.435897435897436,0.356435643564356,0.357798165137615,0.5,0.551401869158878,0.491228070175439,0.504,0.519685039370079,0.534883720930233,0.490909090909091,0.417910447761194,0.53030303030303,0.537190082644628,0.5,0.449664429530201,0.398550724637681,0.4765625,0.424,0.458015267175573,0.430769230769231,0.454545454545455,0.42962962962963,0.409836065573771,0.451612903225806,0.453900709219858,0.508620689655172,0.512396694214876,0.462809917355372,0.550387596899225,0.552845528455285,0.528,0.521739130434783,0.52755905511811,0.543307086614173,0.475,0.488,0.448,0.463235294117647,0.515625,0.47887323943662,0.463768115942029,0.460992907801418,0.518796992481203,0.475409836065574,0.5,0.475862068965517,0.508064516129032,0.458646616541353,0.406015037593985,0.448,0.511278195488722,0.552,0.550387596899225,0.50381679389313,0.5,0.527131782945736,0.516129032258065,0.541666666666667,0.53968253968254,0.466101694915254,0.516949152542373,0.515384615384615,0.483870967741935,0.520661157024793,0.5,0.529411764705882,0.525423728813559,0.519685039370079,0.5390625,0.52,0.507042253521127,0.5,0.5,0.525179856115108,0.511811023622047
"A01_T2",0.711711711711712,1,0.644444444444444,0.625,0.5703125,0.477987421383648,0.631578947368421,0.589928057553957,0.6,0.578125,0.559055118110236,0.535433070866142,0.516949152542373,0.574626865671642,0.551181102362205,0.62589928057554,0.507142857142857,0.517241379310345,0.458904109589041,0.472972972972973,0.444444444444444,0.450980392156863,0.436241610738255,0.488372093023256,0.496644295302013,0.496644295302013,0.468531468531469,0.466666666666667,0.452229299363057,0.5,0.541984732824427,0.517482517482518,0.538461538461538,0.47972972972973,0.486111111111111,0.513513513513513,0.425531914893617,0.479289940828402,0.541666666666667,0.506410256410256,0.527027027027027,0.458904109589041,0.479452054794521,0.483443708609272,0.435374149659864,0.451612903225806,0.448979591836735,0.470198675496689,0.512658227848101,0.466666666666667,0.533834586466165,0.55,0.50381679389313,0.517985611510791,0.528169014084507,0.548611111111111,0.56551724137931,0.532894736842105,0.492063492063492,0.546153846153846,0.551470588235294,0.483443708609272,0.517482517482518,0.52317880794702,0.563380281690141,0.488235294117647,0.561151079136691,0.53125,0.510791366906475,0.522388059701492,0.487603305785124,0.420634920634921,0.546099290780142,0.507575757575758,0.508196721311475,0.521428571428571,0.520833333333333,0.515723270440252,0.496774193548387,0.440559440559441,0.425806451612903,0.45398773006135,0.480769230769231,0.496815286624204,0.476744186046512,0.49112426035503,0.414473684210526,0.426751592356688,0.375,0.39873417721519,0.423076923076923,0.467105263157895,0.448051948051948,0.43125,0.518248175182482,0.522727272727273,0.511111111111111,0.52112676056338,0.523809523809524,0.546052631578947,0.545454545454545,0.540372670807453,0.45,0.446808510638298,0.432926829268293,0.404371584699454,0.369565217391304,0.414893617021277,0.396907216494845,0.414364640883978,0.541984732824427,0.5,0.526315789473684,0.511278195488722,0.53125,0.509677419354839,0.444444444444444,0.503496503496504,0.527397260273973,0.485074626865672,0.536912751677852,0.533333333333333,0.5625,0.564625850340136,0.493055555555556,0.546099290780142,0.47887323943662,0.513513513513513,0.532051282051282,0.484662576687117,0.407894736842105,0.490445859872611,0.475903614457831,0.480225988700565,0.479041916167665,0.43646408839779,0.429530201342282,0.480769230769231,0.401360544217687,0.43312101910828,0.462585034013605,0.631944444444444,0.460122699386503,0.506172839506173,0.319327731092437,0.354838709677419,0.503703703703704,0.524590163934426,0.472868217054264,0.454545454545455,0.521428571428571,0.557142857142857,0.472,0.438356164383562,0.541666666666667,0.560606060606061,0.492957746478873,0.484276729559748,0.439189189189189,0.471830985915493,0.434782608695652,0.475524475524476,0.482014388489209,0.482517482517482,0.468965517241379,0.432835820895522,0.449275362318841,0.451612903225806,0.57258064516129,0.561538461538462,0.492424242424242,0.571428571428571,0.574626865671642,0.551470588235294,0.564625850340136,0.550724637681159,0.588235294117647,0.492424242424242,0.514705882352941,0.467153284671533,0.47972972972973,0.528571428571429,0.52317880794702,0.5,0.486842105263158,0.541666666666667,0.515151515151515,0.534246575342466,0.549668874172185,0.568181818181818,0.528571428571429,0.447552447552448,0.435714285714286,0.524137931034483,0.573529411764706,0.594202898550725,0.55,0.503875968992248,0.572463768115942,0.507246376811594,0.529850746268657,0.517730496453901,0.42962962962963,0.507575757575758,0.539007092198582,0.489051094890511,0.522388059701492,0.481203007518797,0.553846153846154,0.550387596899225,0.532374100719424,0.561151079136691,0.555555555555556,0.56,0.503759398496241,0.554794520547945,0.589041095890411,0.547445255474453
"A01_T3",0.590551181102362,0.644444444444444,1,0.792307692307692,0.638461538461538,0.583333333333333,0.696296296296296,0.688405797101449,0.643410852713178,0.597014925373134,0.640625,0.568181818181818,0.4921875,0.559440559440559,0.503597122302158,0.576158940397351,0.570422535211268,0.6,0.573426573426573,0.554054054054054,0.560283687943262,0.539473684210526,0.527027027027027,0.467625899280576,0.577181208053691,0.546052631578947,0.531034482758621,0.48936170212766,0.548387096774194,0.582417582417582,0.562043795620438,0.601398601398601,0.645390070921986,0.550335570469799,0.569444444444444,0.542483660130719,0.458904109589041,0.617283950617284,0.56,0.573248407643312,0.545454545454545,0.51006711409396,0.480519480519481,0.562913907284768,0.537931034482759,0.529032258064516,0.541095890410959,0.549668874172185,0.578616352201258,0.557046979865772,0.6,0.635714285714286,0.536764705882353,0.627737226277372,0.612676056338028,0.577181208053691,0.593333333333333,0.601307189542484,0.503759398496241,0.543478260869565,0.559440559440559,0.562913907284768,0.579310344827586,0.581699346405229,0.625,0.558823529411765,0.590277777777778,0.529411764705882,0.563380281690141,0.510489510489511,0.401459854014599,0.384057971014493,0.586206896551724,0.54014598540146,0.507692307692308,0.51006711409396,0.615384615384615,0.542682926829268,0.525,0.453333333333333,0.484076433121019,0.537037037037037,0.537974683544304,0.563291139240506,0.546511627906977,0.562130177514793,0.445859872611465,0.493670886075949,0.418918918918919,0.45625,0.490445859872611,0.506410256410256,0.496815286624204,0.496894409937888,0.571428571428571,0.543478260869565,0.542857142857143,0.617021276595745,0.594594594594595,0.61437908496732,0.623376623376623,0.575757575757576,0.443786982248521,0.502645502645503,0.479041916167665,0.494444444444444,0.491525423728814,0.502702702702703,0.489473684210526,0.440860215053763,0.597014925373134,0.577777777777778,0.592592592592593,0.5,0.496402877697842,0.618421052631579,0.438271604938272,0.554794520547945,0.631944444444444,0.517985611510791,0.606666666666667,0.54140127388535,0.559210526315789,0.561290322580645,0.533783783783784,0.597222222222222,0.520547945205479,0.562913907284768,0.598726114649682,0.577639751552795,0.467532467532468,0.556962025316456,0.511764705882353,0.574712643678161,0.598765432098765,0.519553072625698,0.51006711409396,0.577922077922078,0.503448275862069,0.529032258064516,0.513333333333333,0.680272108843537,0.5625,0.542168674698795,0.352,0.353383458646617,0.514084507042254,0.571428571428571,0.553846153846154,0.527777777777778,0.607142857142857,0.631205673758865,0.451851851851852,0.48,0.613793103448276,0.546099290780142,0.566433566433566,0.530864197530864,0.5,0.483221476510067,0.48936170212766,0.496644295302013,0.513888888888889,0.577464788732394,0.584507042253521,0.436619718309859,0.492957746478873,0.509554140127389,0.580152671755725,0.592592592592593,0.471830985915493,0.6,0.639705882352941,0.570422535211268,0.624161073825503,0.591549295774648,0.561643835616438,0.525547445255474,0.579710144927536,0.543478260869565,0.626760563380282,0.661764705882353,0.635135135135135,0.581081081081081,0.608108108108108,0.613793103448276,0.514285714285714,0.605442176870748,0.64,0.610294117647059,0.547945205479452,0.469798657718121,0.468965517241379,0.629370629370629,0.661764705882353,0.669064748201439,0.590277777777778,0.609375,0.635714285714286,0.605839416058394,0.607407407407407,0.591549295774648,0.507352941176471,0.562962962962963,0.601398601398601,0.553956834532374,0.542857142857143,0.492857142857143,0.573529411764706,0.606060606060606,0.551724137931034,0.635714285714286,0.597122302158273,0.651006711409396,0.606060606060606,0.636986301369863,0.648648648648649,0.566433566433566
"A01_T4",0.5703125,0.625,0.792307692307692,1,0.709677419354839,0.556962025316456,0.727272727272727,0.693430656934307,0.610687022900763,0.613636363636364,0.6328125,0.572519083969466,0.507936507936508,0.574468085106383,0.56390977443609,0.590604026845638,0.552447552447552,0.65,0.577464788732394,0.557823129251701,0.553191489361702,0.522875816993464,0.530612244897959,0.481751824817518,0.602739726027397,0.549668874172185,0.524137931034483,0.503597122302158,0.551948051948052,0.576923076923077,0.566176470588235,0.617021276595745,0.615384615384615,0.597222222222222,0.541095890410959,0.556291390728477,0.482517482517482,0.611111111111111,0.563758389261745,0.576923076923077,0.538961038961039,0.523809523809524,0.493421052631579,0.546052631578947,0.520547945205479,0.532467532467532,0.555555555555556,0.543046357615894,0.582278481012658,0.550335570469799,0.569343065693431,0.572413793103448,0.507246376811594,0.585714285714286,0.605633802816901,0.549668874172185,0.597315436241611,0.605263157894737,0.485074626865672,0.525179856115108,0.585714285714286,0.546052631578947,0.561643835616438,0.57516339869281,0.595890410958904,0.590361445783133,0.561643835616438,0.533333333333333,0.545454545454545,0.493055555555556,0.43609022556391,0.428571428571429,0.590277777777778,0.521739130434783,0.5234375,0.566433566433566,0.597222222222222,0.555555555555556,0.528301886792453,0.456375838926175,0.496774193548387,0.530864197530864,0.531645569620253,0.56687898089172,0.568047337278107,0.56547619047619,0.430379746835443,0.477987421383648,0.431506849315068,0.440993788819876,0.484076433121019,0.490445859872611,0.481012658227848,0.518987341772152,0.553191489361702,0.57037037037037,0.546762589928058,0.587412587412587,0.598639455782313,0.597402597402597,0.606451612903226,0.588957055214724,0.5,0.52972972972973,0.50920245398773,0.514124293785311,0.494318181818182,0.513661202185792,0.5,0.475138121546961,0.543478260869565,0.525179856115108,0.562043795620438,0.492957746478873,0.5,0.57051282051282,0.477707006369427,0.58041958041958,0.636363636363636,0.532846715328467,0.610738255033557,0.57516339869281,0.552631578947368,0.564935064935065,0.537414965986395,0.601398601398601,0.503401360544218,0.566666666666667,0.5625,0.561728395061728,0.470588235294118,0.540880503144654,0.488372093023256,0.542372881355932,0.573170731707317,0.497237569060773,0.534246575342466,0.551282051282051,0.517482517482518,0.503184713375796,0.516778523489933,0.673469387755102,0.518292682926829,0.517857142857143,0.354838709677419,0.376923076923077,0.528571428571429,0.563492063492063,0.546153846153846,0.531468531468531,0.611510791366906,0.590277777777778,0.477272727272727,0.493243243243243,0.618055555555556,0.55,0.548611111111111,0.563291139240506,0.523809523809524,0.496598639455782,0.503597122302158,0.510204081632653,0.517482517482518,0.570422535211268,0.566433566433566,0.45,0.485915492957746,0.512820512820513,0.572519083969466,0.621212121212121,0.518248175182482,0.615384615384615,0.608695652173913,0.608695652173913,0.685314685314685,0.595744680851064,0.56551724137931,0.529411764705882,0.561151079136691,0.536231884057971,0.586206896551724,0.595744680851064,0.596026490066225,0.563758389261745,0.559210526315789,0.563758389261745,0.528985507246377,0.566666666666667,0.601307189542484,0.579710144927536,0.551724137931034,0.463087248322148,0.452054794520548,0.622377622377622,0.666666666666667,0.673913043478261,0.594405594405594,0.553030303030303,0.617021276595745,0.58695652173913,0.588235294117647,0.5625,0.467625899280576,0.532846715328467,0.583333333333333,0.557971014492754,0.524822695035461,0.464788732394366,0.543478260869565,0.562962962962963,0.577464788732394,0.617021276595745,0.556338028169014,0.655405405405405,0.574626865671642,0.641379310344828,0.641891891891892,0.60431654676259
"A01_T5",0.560344827586207,0.5703125,0.638461538461538,0.709677419354839,1,0.477124183006536,0.747899159663866,0.709677419354839,0.515873015873016,0.519685039370079,0.512,0.476190476190476,0.440677966101695,0.474452554744526,0.528455284552846,0.517482517482518,0.474452554744526,0.517985611510791,0.467625899280576,0.461538461538462,0.463235294117647,0.448979591836735,0.474820143884892,0.418604651162791,0.486111111111111,0.445945945945946,0.446043165467626,0.442748091603053,0.469798657718121,0.475138121546961,0.519685039370079,0.529411764705882,0.54014598540146,0.521739130434783,0.496350364963504,0.493055555555556,0.432835820895522,0.525316455696203,0.468965517241379,0.477124183006536,0.446666666666667,0.457142857142857,0.398648648648649,0.472602739726027,0.442857142857143,0.459459459459459,0.478260869565217,0.429530201342282,0.513157894736842,0.445205479452055,0.5,0.464788732394366,0.424242424242424,0.485294117647059,0.507246376811594,0.465753424657534,0.535211267605634,0.503355704697987,0.409448818897638,0.465648854961832,0.553846153846154,0.482758620689655,0.540740740740741,0.524137931034483,0.554744525547445,0.48780487804878,0.529411764705882,0.4609375,0.488888888888889,0.444444444444444,0.379032258064516,0.349206349206349,0.482269503546099,0.484375,0.483050847457627,0.478260869565217,0.521739130434783,0.496774193548387,0.457516339869281,0.407142857142857,0.432432432432432,0.452229299363057,0.450980392156863,0.477124183006536,0.467065868263473,0.51875,0.38255033557047,0.423841059602649,0.389705882352941,0.38562091503268,0.410596026490066,0.417218543046358,0.407894736842105,0.428571428571429,0.452554744525547,0.5,0.466165413533835,0.478571428571429,0.462585034013605,0.516778523489933,0.506578947368421,0.512658227848101,0.420382165605096,0.437158469945355,0.430379746835443,0.425287356321839,0.396551724137931,0.443820224719101,0.416216216216216,0.419540229885057,0.496124031007752,0.488372093023256,0.503875968992248,0.5,0.47244094488189,0.5,0.462068965517241,0.492753623188406,0.528571428571429,0.461538461538462,0.486486486486487,0.483221476510067,0.5,0.503401360544218,0.460992907801418,0.471830985915493,0.446043165467626,0.462585034013605,0.474358974358974,0.465408805031447,0.404109589041096,0.451612903225806,0.421686746987952,0.454022988505747,0.478260869565217,0.434285714285714,0.426573426573427,0.460526315789474,0.407142857142857,0.43046357615894,0.440559440559441,0.661764705882353,0.440251572327044,0.441717791411043,0.298245614035088,0.336134453781513,0.426470588235294,0.450819672131148,0.425196850393701,0.452554744525547,0.5,0.492857142857143,0.377952755905512,0.395833333333333,0.5,0.470149253731343,0.492647058823529,0.483660130718954,0.426573426573427,0.428571428571429,0.41044776119403,0.412587412587413,0.437956204379562,0.429577464788732,0.467625899280576,0.37593984962406,0.394160583941606,0.44,0.464566929133858,0.458646616541353,0.446153846153846,0.517985611510791,0.507462686567164,0.518796992481203,0.534722222222222,0.496350364963504,0.468085106382979,0.457364341085271,0.459259259259259,0.432835820895522,0.510791366906475,0.507352941176471,0.503401360544218,0.479166666666667,0.506944444444444,0.521428571428571,0.48062015503876,0.472602739726027,0.5,0.445255474452555,0.443661971830986,0.384615384615385,0.401459854014599,0.50354609929078,0.507352941176471,0.49645390070922,0.464788732394366,0.456692913385827,0.475177304964539,0.485074626865672,0.484848484848485,0.464285714285714,0.4375,0.484375,0.475177304964539,0.444444444444444,0.488549618320611,0.413533834586466,0.5078125,0.503937007874016,0.511111111111111,0.552238805970149,0.488888888888889,0.551724137931034,0.503937007874016,0.546099290780142,0.548611111111111,0.526315789473684
"A01_T6",0.442953020134228,0.477987421383648,0.583333333333333,0.556962025316456,0.477124183006536,1,0.5125,0.556962025316456,0.490066225165563,0.483660130718954,0.486666666666667,0.486486486486487,0.426573426573427,0.542483660130719,0.470198675496689,0.588607594936709,0.562913907284768,0.601307189542484,0.608108108108108,0.609271523178808,0.595890410958904,0.625,0.604026845637584,0.595588235294118,0.687074829931973,0.734265734265734,0.740740740740741,0.651851851851852,0.807142857142857,0.729885057471264,0.483660130718954,0.592105263157895,0.601307189542484,0.63758389261745,0.582781456953642,0.616883116883117,0.486842105263158,0.627218934911243,0.61437908496732,0.67741935483871,0.651315789473684,0.652777777777778,0.564935064935065,0.638157894736842,0.616438356164384,0.677852348993289,0.608108108108108,0.635761589403974,0.681528662420382,0.655405405405405,0.590277777777778,0.624161073825503,0.520547945205479,0.573333333333333,0.613333333333333,0.559748427672956,0.594936708860759,0.622641509433962,0.439189189189189,0.547945205479452,0.573333333333333,0.671140939597315,0.635135135135135,0.624203821656051,0.625,0.644970414201183,0.635135135135135,0.513698630136986,0.631944444444444,0.601398601398601,0.385135135135135,0.378378378378378,0.547770700636943,0.544827586206897,0.412162162162162,0.515923566878981,0.574193548387097,0.612121212121212,0.60625,0.5,0.576923076923077,0.607361963190184,0.610062893081761,0.656050955414013,0.61271676300578,0.61046511627907,0.578947368421053,0.66,0.581560283687943,0.629139072847682,0.657718120805369,0.653333333333333,0.653333333333333,0.638709677419355,0.640845070422535,0.58041958041958,0.568493150684932,0.596026490066225,0.638157894736842,0.635220125786163,0.633540372670807,0.634730538922156,0.557575757575758,0.614130434782609,0.595092024539877,0.630057803468208,0.63905325443787,0.607734806629834,0.574468085106383,0.543956043956044,0.621428571428571,0.58041958041958,0.605633802816901,0.527027027027027,0.473333333333333,0.628930817610063,0.464285714285714,0.666666666666667,0.675675675675676,0.611510791366906,0.5875,0.59375,0.582278481012658,0.583850931677019,0.578947368421053,0.577922077922078,0.587837837837838,0.566037735849057,0.660377358490566,0.679245283018868,0.582781456953642,0.681818181818182,0.626506024096386,0.630681818181818,0.648484848484848,0.619318181818182,0.576158940397351,0.620253164556962,0.519736842105263,0.5625,0.578947368421053,0.529411764705882,0.593939393939394,0.620481927710843,0.272727272727273,0.331034482758621,0.461538461538462,0.465277777777778,0.493055555555556,0.493589743589744,0.515923566878981,0.577922077922078,0.441379310344828,0.487341772151899,0.603896103896104,0.519736842105263,0.58,0.572289156626506,0.565789473684211,0.539473684210526,0.47682119205298,0.484276729559748,0.509803921568627,0.549019607843137,0.576158940397351,0.456375838926175,0.480263157894737,0.572327044025157,0.466666666666667,0.470967741935484,0.432258064516129,0.550632911392405,0.605442176870748,0.562913907284768,0.554878048780488,0.582781456953642,0.606666666666667,0.585714285714286,0.54,0.516778523489933,0.626666666666667,0.614864864864865,0.634615384615385,0.657718120805369,0.673333333333333,0.668918918918919,0.5625,0.616883116883117,0.639240506329114,0.578231292517007,0.541935483870968,0.487179487179487,0.448717948717949,0.651006711409396,0.572368421052632,0.590909090909091,0.602649006622517,0.542253521126761,0.571428571428571,0.595890410958904,0.564625850340136,0.625850340136054,0.513888888888889,0.513513513513513,0.581699346405229,0.516556291390728,0.557823129251701,0.432258064516129,0.493421052631579,0.5625,0.565789473684211,0.613333333333333,0.587837837837838,0.628930817610063,0.584507042253521,0.647058823529412,0.636942675159236,0.63448275862069
"A01_T7",0.628099173553719,0.631578947368421,0.696296296296296,0.727272727272727,0.747899159663866,0.5125,1,0.740458015267176,0.568181818181818,0.536764705882353,0.553030303030303,0.507462686567164,0.51219512195122,0.535211267605634,0.545454545454545,0.606896551724138,0.482993197278912,0.533783783783784,0.527777777777778,0.5,0.482758620689655,0.487012987012987,0.493243243243243,0.431654676258993,0.533333333333333,0.483870967741935,0.466216216216216,0.443661971830986,0.496815286624204,0.53804347826087,0.559701492537313,0.555555555555556,0.56551724137931,0.527027027027027,0.513698630136986,0.509803921568627,0.475177304964539,0.567073170731707,0.516556291390728,0.5125,0.484076433121019,0.466666666666667,0.448051948051948,0.5,0.482993197278912,0.496774193548387,0.496598639455782,0.496732026143791,0.56687898089172,0.483660130718954,0.54014598540146,0.544827586206897,0.489051094890511,0.557142857142857,0.555555555555556,0.543624161073825,0.602739726027397,0.578947368421053,0.488549618320611,0.552238805970149,0.591240875912409,0.529801324503311,0.566433566433566,0.56953642384106,0.601398601398601,0.566265060240964,0.544827586206897,0.503703703703704,0.486301369863014,0.455172413793103,0.427480916030534,0.409090909090909,0.551724137931034,0.492753623188406,0.48062015503876,0.538461538461538,0.58041958041958,0.540372670807453,0.50314465408805,0.429530201342282,0.461538461538462,0.496932515337423,0.4875,0.522012578616352,0.508670520231214,0.532544378698225,0.37888198757764,0.417177914110429,0.394557823129252,0.381818181818182,0.404907975460123,0.446540880503145,0.411042944785276,0.46583850931677,0.462585034013605,0.485714285714286,0.475524475524476,0.506756756756757,0.509803921568627,0.531645569620253,0.550632911392405,0.554878048780488,0.431137724550898,0.453125,0.457831325301205,0.450549450549451,0.455056179775281,0.467741935483871,0.440414507772021,0.445054945054945,0.503597122302158,0.475177304964539,0.521739130434783,0.518248175182482,0.481751824817518,0.525316455696203,0.470967741935484,0.5,0.543624161073825,0.440559440559441,0.552631578947368,0.519230769230769,0.516339869281046,0.519230769230769,0.48,0.52027027027027,0.476190476190476,0.519736842105263,0.527950310559006,0.482142857142857,0.416666666666667,0.496894409937888,0.448275862068966,0.486187845303867,0.494117647058824,0.459016393442623,0.466666666666667,0.506329113924051,0.439189189189189,0.440993788819876,0.48,0.741007194244604,0.484848484848485,0.485207100591716,0.333333333333333,0.388888888888889,0.510791366906475,0.496124031007752,0.448529411764706,0.493055555555556,0.549295774647887,0.573426573426573,0.446969696969697,0.496551724137931,0.601398601398601,0.554744525547445,0.531468531468531,0.5,0.447368421052632,0.479452054794521,0.453900709219858,0.443708609271523,0.439189189189189,0.469798657718121,0.486486486486487,0.381944444444444,0.408163265306122,0.496774193548387,0.518796992481203,0.532846715328467,0.478260869565217,0.576388888888889,0.557142857142857,0.557142857142857,0.601351351351351,0.513698630136986,0.537931034482759,0.478260869565217,0.5,0.475177304964539,0.547945205479452,0.556338028169014,0.58,0.506578947368421,0.512987012987013,0.536912751677852,0.489208633093525,0.519736842105263,0.564935064935065,0.507042253521127,0.545454545454545,0.426666666666667,0.454545454545455,0.551020408163265,0.589928057553957,0.587412587412587,0.523809523809524,0.456521739130435,0.513513513513513,0.524822695035461,0.492957746478873,0.483221476510067,0.438848920863309,0.514705882352941,0.503355704697987,0.485915492957746,0.485915492957746,0.489051094890511,0.571428571428571,0.522058823529412,0.527777777777778,0.555555555555556,0.517482517482518,0.57516339869281,0.510948905109489,0.56,0.582781456953642,0.5
